# OSM export 2014-01-12T18:22:01Z
# Map data © OpenStreetMap contributors - http://www.openstreetmap.org/, licensed under ODbL - http://opendatacommons.org/licenses/odbl/

foot	(low tide route)
 37.9617568   23.5329688
 37.9623062   23.5325997
 37.9631004   23.5321909
 37.9637864   23.5317548
 37.9643329   23.5313176
 37.9657669   23.5299542

foot	Ρίο-Αντίριο
 38.3283891   21.7640345
 38.3281772   21.7640023
 38.3269652   21.7638307
 38.3242719   21.7646890
 38.3198276   21.7679505
 38.3128240   21.7729287
 38.3102648   21.7758470
 38.3084912   21.7782594

foot	Ρίο-Αντίριο
 38.3305891   21.7692200
 38.3284465   21.7717271
 38.3238679   21.7763619
 38.3202316   21.7799668
 38.3155177   21.7830567
 38.3136321   21.7839150
 38.3119754   21.7844386
 38.3110999   21.7846189
 38.3106958   21.7846017
 38.3102465   21.7845396

car	Σάμη - Πίσω Αετός (Sámi - Píso Aetós)
 38.3481716   20.6847682
 38.3477484   20.6835399
 38.3475597   20.6832092
 38.3471491   20.6828156
 38.3251408   20.6656783
 38.3169255   20.6603568
 38.3087093   20.6574386
 38.2982020   20.6550353
 38.2557530   20.6446498
 38.2531581   20.6444352
 38.2519304   20.6442399

foot	Σπέτσες–Υδρα
 37.3474318   23.2850596
 37.3578911   23.2971574
 37.3632601   23.3064958
 37.3676055   23.3156024
 37.3704500   23.3275672
 37.3715278   23.3394805
 37.3710094   23.3525182
 37.3693518   23.3654872

hgv	Іллічівськ - Батумі (Illichivsk - Batumi)
 41.6482208   41.6473307
 41.6485759   41.6471639
 41.6556686   41.6472013
 41.6590032   41.6456134
 41.6642292   41.6351850
 42.9005763   38.0880688
 43.2226506   37.1800448
 43.5102506   36.2192726
 43.7692849   35.3526938
 44.1492109   34.1703201
 44.3905177   33.4788202
 44.6695707   33.0823798
 44.8404555   32.8396100
 45.3090774   32.1636604
 45.7910766   31.4414129
 46.2748387   30.7474280
 46.3178253   30.6837252

hgv	Іллічівськ - Поті
 42.1606810   41.6464957
 42.3100312   41.1086407
 42.4952469   40.4398480
 42.7341065   39.5744216
 42.9161264   38.9126943
 43.1385484   38.1014274
 43.3784612   37.2230489
 43.6382053   36.2681358
 43.8891940   35.3414811
 44.1914836   34.2200552
 44.3905177   33.4788202

foot	Артбухта- Радиогорка
 44.6141894   33.5190888
 44.6160268   33.5201610
 44.6281929   33.5243788

foot	Артбухта- Северная
 44.6141894   33.5190888
 44.6159530   33.5205338
 44.6186904   33.5215557
 44.6248188   33.5348192
 44.6258533   33.5355478

foot	Архангельск - Кегостров
 64.5319819   40.5239872
 64.5318682   40.5238538
 64.5314197   40.5233913
 64.5313051   40.5231896
 64.5295794   40.5160792
 64.5290382   40.5070304
 64.5286259   40.4843785
 64.5299402   40.4466852
 64.5308679   40.4449473
 64.5317921   40.4441935
 64.5321450   40.4441204

foot	Архангельск - Тойватово
 64.5321450   40.4441204
 64.5312119   40.4438313
 64.5305908   40.4421974
 64.5289801   40.4175679
 64.5290832   40.4078000
 64.5297532   40.4003692
 64.5347523   40.3825113
 64.5478640   40.3506308
 64.5520486   40.3367580
 64.5527181   40.3298066
 64.5534546   40.3277979
 64.5533214   40.3272145
 64.5536406   40.3273705
 64.5541569   40.3264848
 64.5547362   40.3266496
 64.5561265   40.3290616
 64.5581796   40.3316984
 64.5602262   40.3326722
 64.5618800   40.3326872
 64.5648400   40.3311291
 64.5679798   40.3277882
 64.5690285   40.3269193
 64.5694926   40.3270697
 64.5697178   40.3285229
 64.5693897   40.3341709
 64.5692160   40.3413770
 64.5693531   40.3417986
 64.5698947   40.3423658
 64.5694043   40.3414404
 64.5692822   40.3407915
 64.5694251   40.3341896
 64.5698257   40.3273133
 64.5702334   40.3238914
 64.5721954   40.3161160
 64.5728129   40.3124456
 64.5730059   40.3104830
 64.5727959   40.3010627
 64.5731303   40.2926131
 64.5713158   40.2762447
 64.5712129   40.2743270
 64.5715241   40.2728418
 64.5706596   40.2716753
 64.5703272   40.2704277
 64.5656291   40.2315852
 64.5646897   40.2234652
 64.5648441   40.2209184
 64.5655518   40.2192704
 64.5664912   40.2188509
 64.5676236   40.2218173
 64.5681272   40.2219044
 64.5664912   40.2181618
 64.5655776   40.2181318
 64.5647540   40.2200494
 64.5645481   40.2214877
 64.5645352   40.2235851
 64.5701198   40.2703871
 64.5718695   40.2827018
 64.5725128   40.2852187
 64.5747126   40.2879453
 64.5759323   40.2891048
 64.5774521   40.2920180
 64.5770280   40.2897281
 64.5773368   40.2872712
 64.5781728   40.2839453
 64.5794719   40.2805146
 64.5806294   40.2783722
 64.5843204   40.2727841
 64.5863521   40.2701923
 64.5879465   40.2694133
 64.5887373   40.2696680
 64.5927292   40.2748216
 64.5939890   40.2783872
 64.5947025   40.2801400
 64.5952130   40.2803119
 64.5949516   40.2815663
 64.5967513   40.2923292
 64.5989416   40.3065669
 64.5986381   40.3072583

foot	Багаевский паром
 47.3247762   40.3564385
 47.3229422   40.3600000

foot	База "Сорокошичі" - Плавбаза "Нептун
 51.2025436   30.5903908
 51.2030565   30.5899071
 51.2032080   30.5892746
 51.2032838   30.5850981
 51.2032313   30.5842609
 51.2022930   30.5787635
 51.2018908   30.5745312
 51.2009641   30.5696942
 51.1982596   30.5656944
 51.1976884   30.5635736
 51.1973911   30.5596575
 51.1969015   30.5577692
 51.1965867   30.5564111
 51.1965676   30.5555739
 51.1964895   30.5547497
 51.1963315   30.5530610
 51.1961437   30.5516021
 51.1960661   30.5499206
 51.1962137   30.5482627
 51.1963594   30.5473511
 51.1969948   30.5451094
 51.1979740   30.5427653
 51.2001539   30.5408212
 51.2012614   30.5392957
 51.2014661   30.5371509
 51.2017711   30.5366246
 51.2019549   30.5366168
 51.2023383   30.5365321
 51.2025902   30.5362261
 51.2028700   30.5354541
 51.2033479   30.5326542

foot	Белославски ферибот
 43.1968474   27.7113721
 43.1944872   27.7108352

hgv	Бургас - Поти
 42.4821294   27.4579323
 42.4814459   27.4578234
 42.4807705   27.4580237
 42.4782248   27.4599573
 42.4738568   27.4632189
 42.4720208   27.4675104
 42.4711978   27.4743769
 42.1606810   41.6464957

foot	Варна - Поти
 42.1527533   41.6548334
 42.1551648   41.6497825
 42.1572453   41.6497573
 42.1606810   41.6464957

hgv	Варна - Поти
 42.1606810   41.6464957
 43.1892379   27.9985276
 43.1851326   27.9201152

foot	Васильевская переправа
 49.2967413   84.1161033
 49.2661521   84.1026993

foot	Владивосток - остров Русский
 43.0442526  131.8327925
 43.0494911  131.8348074
 43.0530234  131.8359112

foot	Владивосток - остров Русский
 43.0746205  131.8422181
 43.0742138  131.8428311
 43.0732360  131.8435912
 43.0721627  131.8439881
 43.0712620  131.8440683
 43.0664203  131.8451786
 43.0627613  131.8448263
 43.0616216  131.8448254

car	Водная дорога для катеров на Мантрово
 53.0627285   49.5335503
 53.0631089   49.5330675
 53.0635795   49.5321770
 53.0639083   49.5310397
 53.0639922   49.5296450
 53.0638181   49.5284004
 53.0637214   49.5275207
 53.0639599   49.5258899
 53.0646046   49.5220865
 53.0649657   49.5193614
 53.0650817   49.5175160
 53.0649657   49.5151557
 53.0646433   49.5135678
 53.0645015   49.5127524
 53.0643854   49.5115723
 53.0644112   49.5106067
 53.0646820   49.5098127
 53.0650430   49.5096196
 53.0654299   49.5099844
 53.0658167   49.5108427
 53.0663711   49.5118298
 53.0668869   49.5121087
 53.0671963   49.5117654
 53.0675960   49.5111646
 53.0678539   49.5104350
 53.0679828   49.5092977
 53.0678796   49.5083322
 53.0680086   49.5074095
 53.0684212   49.5070447
 53.0688337   49.5059074
 53.0696331   49.5029034
 53.0709610   49.5011438
 53.0726112   49.5019163
 53.0736168   49.5021953
 53.0747641   49.5015730
 53.0770973   49.5005001
 53.0784379   49.4995560
 53.0800878   49.4979896
 53.0821759   49.4951786
 53.0862744   49.4933332
 53.0879755   49.4913162
 53.0884395   49.4898356
 53.0884395   49.4879044
 53.0877951   49.4850935
 53.0864161   49.4799866
 53.0861068   49.4769610
 53.0861970   49.4739140
 53.0869703   49.4714679
 53.0880013   49.4677986
 53.0890065   49.4632281
 53.0898570   49.4613398
 53.0937228   49.4559325
 53.0962354   49.4523920
 53.0979491   49.4497098
 53.0996626   49.4471134
 53.1007320   49.4449676
 53.1032957   49.4403542
 53.1044036   49.4386162
 53.1056531   49.4366421
 53.1066579   49.4343461
 53.1073793   49.4317283
 53.1081264   49.4285740
 53.1082423   49.4251408
 53.1075983   49.4212998
 53.1076756   49.4187582

foot	Водный маршрут
 53.1083525   49.4043991
 53.1101713   49.4042449

car	Водный маршрут для катеров на базу (палаточный городок)
 53.1068020   49.4189231
 53.1076756   49.4187582
 53.1078946   49.4117920
 53.1082621   49.4093042
 53.1097555   49.4049997
 53.1101713   49.4042449
 53.1108104   49.4030845
 53.1119482   49.4011889
 53.1137023   49.3995501
 53.1151837   49.3984641
 53.1178738   49.3953246
 53.1193314   49.3933699
 53.1232891   49.3881967
 53.1311087   49.3695178
 53.1327131   49.3644817
 53.1416293   49.3373775
 53.1468396   49.3304001
 53.1474444   49.3302070
 53.1480671   49.3305241
 53.1486799   49.3309325
 53.1491511   49.3311937

foot	Город- Инкерман
 44.6173445   33.5273203
 44.6177222   33.5300155
 44.6186387   33.5337920
 44.6162054   33.5421624
 44.6163502   33.5421362
 44.6164739   33.5421624
 44.6214489   33.5507865
 44.6212725   33.5639501
 44.6159804   33.5621299
 44.6158283   33.5743899
 44.6150187   33.5778511
 44.6138701   33.5809925
 44.6133843   33.5828872
 44.6124067   33.5867496
 44.6108792   33.5955901
 44.6110075   33.5972402
 44.6125327   33.5989279
 44.6136881   33.5987781

foot	Город- Северная
 44.6175456   33.5273663
 44.6177797   33.5280973
 44.6258533   33.5355478

car	Дворцовая площадь - Петергоф
 59.9313822   30.0503887
 59.9333165   30.0583004
 59.9357030   30.0694370
 59.9401746   30.0881695
 59.9426358   30.0997567
 59.9454515   30.1114726
 59.9487506   30.1266860
 59.9533063   30.1458048
 59.9568516   30.1618123
 59.9591067   30.1716057
 59.9618467   30.1835060
 59.9648111   30.1969385
 59.9666047   30.2048993
 59.9672169   30.2096199
 59.9670021   30.2130317
 59.9638015   30.2286744
 59.9607833   30.2437162
 59.9587638   30.2516126
 59.9575499   30.2607536
 59.9569268   30.2638864
 59.9562071   30.2661824
 59.9548964   30.2687573
 59.9503409   30.2809238
 59.9473644   30.2903652
 59.9468701   30.2935624
 59.9465047   30.2989911
 59.9463972   30.3056859
 59.9463972   30.3094196
 59.9463542   30.3121018
 59.9459781   30.3142797
 59.9452957   30.3152024
 59.9443876   30.3153634
 59.9438025   30.3149739
 59.9420549   30.3140462

foot	Дворцовая площадь - Петергоф
 59.8917359   29.9141799
 59.8920575   29.9164974
 59.8927464   29.9194693
 59.8935536   29.9222052
 59.8963143   29.9308204
 59.8987250   29.9388241
 59.9002424   29.9447464
 59.9026313   29.9528360
 59.9055149   29.9618697
 59.9083230   29.9711608
 59.9119592   29.9825549
 59.9152293   29.9933695
 59.9189615   30.0057506
 59.9236074   30.0219726
 59.9289515   30.0404477
 59.9313822   30.0503887

foot	Дунай - Путятин
 42.8871581  132.3725325
 42.8871482  132.3726352
 42.8870672  132.3727815
 42.8868534  132.3733379
 42.8868186  132.3736436
 42.8869128  132.3739373
 42.8827820  132.3856812
 42.8722534  132.4087524
 42.8716011  132.4104462
 42.8710594  132.4121399
 42.8709602  132.4125366
 42.8708763  132.4128113
 42.8708534  132.4130096
 42.8708663  132.4132791
 42.8709294  132.4134791
 42.8713621  132.4144585
 42.8714662  132.4147532

foot	Жути превоз
 44.7940220   20.4061626
 44.7959986   20.4009262

foot	Казнаковская переправа
 48.7852829   83.4677491
 48.8103005   83.4276060

hgv	Керчь - Батуми
 43.2009922   39.3367983
 44.5800171   37.2719891
 44.6329512   37.1926107
 44.9678774   36.6434592
 45.0479860   36.5121116
 45.1488521   36.4697262
 45.2354741   36.4606273
 45.2678041   36.4609880
 45.2974998   36.4922445
 45.3145813   36.5193394
 45.3555280   36.4880765
 45.3583505   36.4862396
 45.3609535   36.4832849

hgv	Керчь - Батуми (Kerch - Batumi)
 41.6474599   41.6522985
 41.6478107   41.6517618
 41.6478572   41.6483489
 41.6480684   41.6477883
 41.6482208   41.6473307
 41.6485759   41.6471639
 41.6531577   41.6471443
 41.6556686   41.6472013
 41.6590032   41.6456134
 43.2009922   39.3367983

hgv	Колтогорск—Медведево
 60.6693352   77.5005276
 60.6691498   77.5006339
 60.6688765   77.5007197
 60.6685328   77.5005202
 60.6679515   77.4993035
 60.6633682   77.4837681
 60.6608449   77.4759576
 60.6593309   77.4716660
 60.6583215   77.4692628
 60.6570598   77.4669453
 60.6555035   77.4642846
 60.6531059   77.4608514
 60.6414096   77.4460026
 60.6390109   77.4420544
 60.6379167   77.4399087
 60.6365826   77.4363639
 60.6351811   77.4316689
 60.6316033   77.4181077
 60.6297512   77.4108979
 60.6280799   77.4033190
 60.6268591   77.3958518
 60.6251750   77.3811747
 60.6243330   77.3754241
 60.6229436   77.3695876
 60.6219204   77.3661801
 60.6208383   77.3629786
 60.6196466   77.3602578
 60.6185939   77.3577687
 60.6179622   77.3557946
 60.6173232   77.3533420
 60.6165936   77.3497221
 60.6164356   77.3497650
 60.6161976   77.3496335

hgv	Корсаков - Вакканай / コルサコフ - 稚内市
 46.6252548  142.7631769
 46.6232506  142.7544221
 45.4167804  141.7086779
 45.4142333  141.7042602
 45.4133525  141.6937693
 45.4134946  141.6884300

foot	Корсаков - Южно-Курильск(о. Кунашир) - Малокурильское(о. Шикотан) - Курильск(о. Итуруп)
 44.0180121  145.8487767
 44.0176017  145.8800088
 44.0227916  145.8930490
 44.3510303  146.6069647
 44.4904940  146.6867345
 44.7486606  146.4226616
 45.7251730  143.1287930
 46.0105744  142.8677289
 46.4816887  142.7127717
 46.5996295  142.7390498
 46.6207059  142.7560857
 46.5976394  142.7424703
 46.4813089  142.7438744
 46.0174652  142.9731673
 45.8104545  143.2823436
 45.2296915  147.8650313
 45.1633251  147.4401476
 44.7739715  146.8946502
 44.3493613  146.7079929
 43.9283000  146.7833156
 43.8738469  146.8184137
 43.8708799  146.8261277

foot	Кронштадт - Ломоносов
 59.9278401   29.7804642
 59.9342115   29.7816934
 59.9392737   29.7826702
 59.9438035   29.7835443
 59.9483306   29.7844181
 59.9519473   29.7851163
 59.9553252   29.7857684
 59.9593515   29.7865458
 59.9623321   29.7871213
 59.9638459   29.7875738
 59.9661268   29.7852781
 59.9689498   29.7824365
 59.9721913   29.7765841
 59.9748314   29.7738620
 59.9763541   29.7727853
 59.9769471   29.7725203
 59.9778200   29.7724836
 59.9790020   29.7726112
 59.9799814   29.7726124
 59.9813831   29.7716071
 59.9829414   29.7702036
 59.9839279   29.7689155
 59.9846521   29.7703411
 59.9847748   29.7705604

foot	Ледовая переправа
 62.0684212  129.8116714
 62.0684126  129.8121842
 62.0683725  129.8126893
 62.0682549  129.8131077
 62.0680669  129.8136377
 62.0679302  129.8141184
 62.0677483  129.8145454
 62.0676036  129.8149488
 62.0674058  129.8153903
 62.0671970  129.8160689
 62.0669572  129.8166933
 62.0666115  129.8171096
 62.0662888  129.8177254
 62.0658415  129.8183370
 62.0654012  129.8185558
 62.0649991  129.8189807
 62.0643678  129.8197467
 62.0634784  129.8204999
 62.0627428  129.8214070
 62.0619240  129.8218710
 62.0612407  129.8217558
 62.0607193  129.8214333
 62.0603436  129.8210428
 62.0597039  129.8204135
 62.0590843  129.8204173
 62.0585590  129.8208598
 62.0581969  129.8214421
 62.0569431  129.8230719
 62.0570100  129.8239581
 62.0568189  129.8244537
 62.0563162  129.8246994
 62.0557058  129.8246565
 62.0545902  129.8258968
 62.0539999  129.8267336
 62.0532175  129.8276413

foot	Ледовая переправа
 57.3939638   67.0956408
 57.3947698   67.0979224

foot	Ледовая переправа
 61.0192804   76.0607725
 61.0083488   76.0538145
 61.0081693   76.0537751

foot	Ледовая переправа
 60.9943673   78.7281868
 60.9973035   78.7273425

foot	Ледовая переправа
 61.2450048   70.2887389
 61.2468352   70.2883217
 61.2488347   70.2818555
 61.2507389   70.2788203
 61.2554989   70.2771708
 61.2587358   70.2761253
 61.2591688   70.2762294
 61.2597771   70.2767149

foot	Ледовая переправа
 61.2236682   70.1829751
 61.2174091   70.1918277

foot	Ледовая переправа
 61.2403545   70.3158164
 61.2468336   70.3182455

foot	Ледовая переправа
 61.2648614   70.1785746
 61.2611248   70.1736441

foot	Ледовая переправа
 60.9771830   78.9331109
 60.9778430   78.9369804

foot	Летний понтонный мост
 50.3856555   80.2600161
 50.3838045   80.2550165

hgv	Летом паром, зимой ледовая переправа бесплатная
 64.1630065   42.2962586
 64.1604476   42.3010843

foot	Литвино - Запань Лупья
 61.5775055   48.0318740
 61.5721649   48.0380931

foot	Лодочная весельная переправа
 54.4783261   36.9948105
 54.4786896   36.9944160
 54.4790225   36.9940667
 54.4793086   36.9938305
 54.4795524   36.9936571

foot	Лодочная переправа
 55.5474935   38.1292824
 55.5474592   38.1293725
 55.5472953   38.1295549
 55.5472464   38.1298161
 55.5462931   38.1317372

foot	Лянтор — Песчаный #71-100Н-2604
 61.4569484   71.6128900
 61.4558182   71.6116779

cruise	МСРВ - Бухта Радости на СПК "Ракета
 55.8489156   37.4677391
 55.8497855   37.4626676
 55.8502934   37.4616684
 55.8620142   37.4556977
 55.8702634   37.4536925
 55.8718385   37.4538845
 55.8756256   37.4572488
 55.8819439   37.4576198
 55.8860703   37.4597812
 55.8877472   37.4608527
 55.8880140   37.4612725
 55.8893649   37.4630113
 55.8907679   37.4646925
 55.8921106   37.4661579
 55.8927333   37.4666953
 55.8936371   37.4672996
 55.8953850   37.4682117
 55.8961200   37.4684706
 55.8978732   37.4686661
 55.9015962   37.4692870
 55.9056533   37.4707674
 55.9061341   37.4710262
 55.9071278   37.4720307
 55.9089916   37.4742888
 55.9108880   37.4779911
 55.9121375   37.4808458
 55.9141162   37.4841344
 55.9152602   37.4853552
 55.9165413   37.4865909
 55.9191681   37.4879819
 55.9228089   37.4883236
 55.9288819   37.4885176
 55.9306939   37.4883649
 55.9334003   37.4875359
 55.9360296   37.4856765
 55.9411013   37.4812611
 55.9422734   37.4803435
 55.9441466   37.4792940
 55.9471239   37.4791691
 55.9500129   37.4801254
 55.9528004   37.4813569
 55.9565305   37.4849550
